	Female_FB_FB_M1	Female_FB_FB_M2	Female_FB_FB_M3	Female_FB_FB_M4	Female_FB_FB_M5	Female_FB_FB_M6	Female_FB_FB_M7	Female_HFC_HFC_M1	Female_HFC_HFC_M2	Female_HFC_HFC_M3	Female_HFC_HFC_M4	Female_KC_Channel_KC_Channel_M1	Female_KC_Channel_KC_Channel_M2	Female_KC_KC_M1	Female_KC_KC_M2	Female_KC_KC_M3	Female_KC_KC_M4	Female_KC_KC_M5	Female_KC_KC_M6	Female_LC_LC_M1	Female_LC_LC_M2	Female_LC_LC_M3	Female_LC_LC_M4	Female_MEL_MEL_M1	Female_Mac-DC_Mac-DC_M1	Female_Mac-DC_Mac-DC_M2	Female_Mast_Mast_M1	Female_Mast_Mast_M2	Female_Mast_Mast_M3	Female_Mast_Mast_M4	Female_Mast_Mast_M5	Female_Mast_Mast_M6	Female_Pc-vSMC_Pc-vSMC_M1	Female_Pc-vSMC_Pc-vSMC_M2	Female_SGC_SGC_M1	Female_SGC_SGC_M2	Female_Schwann_Schwann_M1	Male_FB_FB_M1	Male_FB_FB_M2	Male_FB_FB_M3	Male_FB_FB_M4	Male_FB_FB_M5	Male_FB_FB_M6	Male_FB_FB_M7	Male_FB_FB_M8	Male_KC_KC_M1	Male_KC_KC_M2	Male_KC_KC_M3	Male_KC_KC_M4	Male_KC_KC_M5	Male_MEL_MEL_M1	Male_MEL_MEL_M2	Male_Mac-DC_Mac-DC_M1	Male_Pc-vSMC_Pc-vSMC_M1	Male_Schwann_Schwann_M1	Male_Schwann_Schwann_M2	Male_Schwann_Schwann_M3	Male_Schwann_Schwann_M4	Male_Schwann_Schwann_M5	FB	HFC	KC	KC_Channel	LC	LEC	Lymphocyte	Mac-DC	Mast	MEC	MEL	Pc-vSMC	Schwann	Sebocyte	SGC	VEC	arteriole.ECs	Basal.Ker.ADGRL3	Basal.Ker.COL17A1	capillary.ECs	cDC1	cDC2	Channel-ATPase_1	Channel-ATPase_2	Channel-ATPase_3	Channel-gap_1	Channel-gap_2	Clear.cell.CA2	Clear.cell.WFDC2	cytotoxic T cells	Dark.cell.MUCL1	EMT.ECs	Granular.Ker	helper T cells	HF-MFCs	HF-MSCs	HF-PCs	Hillock-Club.Epi	ILC3	IRS	KC.Mel	LC1	LC2	LEC1	LEC2	M1	M2	Mel_1	Mel_2	Memory B cells	Merkel	Mesenchymal.Fb	Mesenchymal.Fb.COCH	Mesenchymal.Fb.FGFBP2	Mesenchymal.Fb.INHBA	MigDC	MigLC	Monocytes	NKT cells	ORS	Papillary.Fb	Pc1	Pc2	Pc3	Plasma cells	post-capillary-venule.ECs	Pro-inflammatory.Fb	Progenitor.Mel	Proliferating.Ker	Regulatory T cells	SCs_1	SCs_2	Spinous.Ker	Spinous.Ker.ADGRL3	Sweat_gland_duct_cell	Transitional.Ker	venule.ECs	vSMC1	vSMC2
Hillock-Club.Epi	0.213477	0.534966	0.278133	0.479548	0.160559	0.644066	0.719222	0.668933	0.630976	0.847082	0.237155	0.581498	0.879898	0.963408	0.807612	0.986126	0.757364	0.214018	0.930527	0.617031	0.842297	0.943453	0.618413	0.593075	0.269312	0.414371	0.441384	0.388928	0.766151	0.739030	0.411548	0.349757	0.492150	0.477994	0.806964	0.622962	0.450158	0.046932	0.064347	0.150899	0.134523	0.021534	0.126374	0.056011	0.647310	0.068548	0.010466	0.120360	0.217881	0.167397	0.001832	0.055242	0.022532	0.139339	0.773049	0.483300	0.837103	0.874062	0.330519	0.993211	0.481703	0.006739	0.477360	0.504034	0.293193	0.618142	0.228319	0.915040	0.628990	0.751276	0.999056	0.836530	0.053333	0.872303	0.654535	0.436817	0.370037	0.426399	0.686217	0.213599	0.067712	0.536012	0.598496	0.395504	0.543910	0.601427	0.853370	0.803193	0.561507	0.834941	0.757866	0.033737	0.375089	0.541835	0.938583	0.396518	0.000000	0.674042	0.597879	0.973584	0.323422	0.446111	0.875454	0.027132	0.673974	0.487568	0.500060	0.460110	0.757630	0.000008	0.389845	0.218012	0.492903	0.284992	0.749218	0.621354	0.702690	0.291034	0.113056	0.358911	0.997593	0.585886	0.409494	0.619377	0.824168	0.538322	0.104589	0.352689	0.264681	0.935840	0.789553	0.046107	0.456044	0.889161	0.972600	0.826783	0.837717	0.623435
ILC3	0.978684	0.016008	0.250494	0.764177	0.573747	0.050570	0.877190	0.902661	0.585913	0.708788	0.798578	0.414876	0.438884	0.581095	0.209926	0.613972	0.466708	0.351547	0.245012	0.106555	0.502458	0.759160	0.227566	0.827038	0.573945	0.772817	0.178510	0.369062	0.420697	0.130917	0.482612	0.450638	0.724721	0.592082	0.296902	0.447926	0.016675	0.757507	0.795649	0.051634	0.111910	0.844026	0.480973	0.615486	0.098103	0.394247	0.439316	0.484068	0.835859	0.810272	0.685996	0.396559	0.904357	0.556002	0.059737	0.022264	0.299317	0.135777	0.661270	0.000500	0.349901	0.122806	0.361943	0.670149	0.666135	0.961795	0.029835	0.001996	0.213943	0.903805	0.035045	0.035001	0.001546	0.156082	0.588286	0.368363	0.338573	0.513081	0.221796	0.003856	0.030636	0.391426	0.603020	0.547302	0.231867	0.592349	0.208453	0.296701	0.904003	0.153777	0.950142	0.288909	0.727247	0.350699	0.761430	0.438340	0.674042	0.000000	0.261364	0.715010	0.429237	0.998648	0.924317	0.368153	0.810534	0.124433	0.775989	0.861291	0.626330	0.776105	0.026882	0.406631	0.609108	0.769917	0.633899	0.978248	0.765992	0.425811	0.573185	0.000008	0.001914	0.006466	0.047197	0.579414	0.858500	0.031561	0.088945	0.180629	0.880803	0.062016	0.015921	0.287298	0.578977	0.340387	0.516130	0.604321	0.590345	0.923265
IRS	0.761650	0.352260	0.830059	0.854935	0.577908	0.911612	0.440223	0.166240	0.529222	0.490863	0.469165	0.710721	0.350221	0.995306	0.901901	0.139782	0.407404	0.968728	0.670955	0.914464	0.968828	0.354901	0.357040	0.969080	0.952099	0.377280	0.301355	0.270841	0.849357	0.248612	0.638992	0.137435	0.388084	0.261451	0.869333	0.521295	0.508336	0.728040	0.315596	0.150419	0.978285	0.988527	0.583125	0.248293	0.531596	0.414101	0.948254	0.695335	0.693928	0.547472	0.260018	0.521134	0.441964	0.031707	0.437040	0.107958	0.898340	0.589632	0.392688	0.000347	0.488355	0.283456	0.560176	0.976289	0.004702	0.470080	0.805029	0.202588	0.558677	0.459690	0.300281	0.374329	0.705912	0.478139	0.402600	0.419594	0.863613	0.313879	0.680717	0.988804	0.911859	0.285889	0.558316	0.706457	0.812298	0.585209	0.029327	0.270784	0.838792	0.881889	0.739265	0.990107	0.370417	0.811114	0.448757	0.638387	0.597879	0.261364	0.000000	0.011801	0.846349	0.689894	0.019398	0.000240	0.799176	0.310789	0.510280	0.472189	0.350976	0.172653	0.015536	0.154334	0.082191	0.082029	0.728420	0.886979	0.409339	0.929790	0.591616	0.009330	0.503866	0.905545	0.650312	0.909300	0.466143	0.043928	0.515719	0.530211	0.804934	0.142400	0.892150	0.215172	0.969352	0.661679	0.350600	0.295804	0.381817	0.008813
KC.Mel	0.822532	0.266164	0.920889	0.553445	0.526765	0.884096	0.670682	0.189378	0.047154	0.025966	0.896422	0.027006	0.680803	0.747749	0.446687	0.735781	0.252313	0.910711	0.932881	0.106937	0.612512	0.468205	0.502809	0.614000	0.945119	0.468529	0.061309	0.892795	0.000033	0.362266	0.183818	0.182420	0.796518	0.026521	0.944210	0.288484	0.002464	0.100217	0.042165	0.105161	0.100030	0.035331	0.020992	0.234837	0.459060	0.017993	0.086375	0.033930	0.886156	0.130126	0.017148	0.021418	0.782377	0.238020	0.009460	0.029635	0.170349	0.206091	0.052422	0.158184	0.454362	0.001700	0.819935	0.614572	0.290783	0.601456	0.814212	0.273015	0.471033	0.195839	0.370169	0.173723	0.520842	0.920737	0.624739	0.590811	0.595181	0.658001	0.653197	0.925917	0.517083	0.614194	0.642929	0.976146	0.283312	0.674881	0.700336	0.674738	0.828421	0.940838	0.513935	0.000000	0.411704	0.516357	0.346785	0.334615	0.973584	0.715010	0.011801	0.000000	0.646122	0.694675	0.779341	0.000565	0.884458	0.739847	0.963270	0.554442	0.016467	0.303720	0.670529	0.474364	0.554811	0.564953	0.599894	0.595566	0.107458	0.219322	0.504334	0.324852	0.092293	0.339791	0.324657	0.933576	0.341552	0.232228	0.164999	0.000869	0.599151	0.376508	0.068118	0.000299	0.848959	0.736944	0.010481	0.192935	0.827684	0.568369
LC1	0.000053	0.005840	0.000526	0.000000	0.001990	0.050243	0.000013	0.068524	0.065747	0.489472	0.352763	0.000031	0.004513	0.000138	0.029126	0.002218	0.000761	0.001143	0.161935	0.737898	0.084917	0.014870	0.548427	0.003479	0.388669	0.917539	0.318768	0.046532	0.668192	0.847968	0.369898	0.202706	0.000003	0.000873	0.035069	0.003160	0.755171	0.001355	0.008057	0.977407	0.084902	0.306348	0.607157	0.001897	0.279702	0.270431	0.110489	0.233785	0.024774	0.152126	0.022353	0.025477	0.010633	0.000205	0.305432	0.489143	0.792588	0.188966	0.760946	0.041584	0.004649	0.028415	0.336662	0.000000	0.367222	0.022334	0.188291	0.012307	0.472295	0.001254	0.007951	0.097046	0.820883	0.497879	0.023172	0.356866	0.000039	0.700620	0.084402	0.043030	0.262148	0.484002	0.667915	0.351164	0.527922	0.398995	0.640724	0.508789	0.215323	0.545814	0.767438	0.839990	0.003774	0.001803	0.002340	0.003081	0.323422	0.429237	0.846349	0.646122	0.000000	0.004474	0.678585	0.145388	0.374147	0.023964	0.003180	0.001626	0.867321	0.135275	0.031608	0.207039	0.277837	0.038154	0.018747	0.000000	0.349456	0.238793	0.000126	0.049522	0.229218	0.262495	0.947788	0.431068	0.035782	0.041476	0.137827	0.220788	0.036947	0.083162	0.088566	0.342847	0.000023	0.672700	0.009436	0.100251	0.001509	0.005456
LC2	0.000002	0.002374	0.000000	0.000775	0.000000	0.000060	0.000002	0.003386	0.679195	0.005116	0.155745	0.000011	0.000562	0.000000	0.000001	0.008387	0.000068	0.000000	0.032304	0.022578	0.685401	0.311784	0.268682	0.000004	0.917337	0.176010	0.342417	0.045969	0.663632	0.459738	0.616402	0.831283	0.006674	0.004585	0.005492	0.003508	0.397999	0.423949	0.389058	0.310983	0.795485	0.782111	0.495119	0.017527	0.744402	0.240698	0.602435	0.712548	0.000001	0.454642	0.693304	0.384482	0.233982	0.268778	0.271432	0.882693	0.815834	0.086347	0.140190	0.949293	0.000001	0.624050	0.201226	0.000041	0.415917	0.000000	0.848021	0.136727	0.152516	0.013382	0.371646	0.693560	0.466253	0.252501	0.166851	0.714374	0.000000	0.128228	0.354369	0.073242	0.472890	0.457021	0.314720	0.794027	0.420810	0.159811	0.451610	0.184242	0.297399	0.292840	0.867904	0.732912	0.000000	0.000024	0.017977	0.000541	0.446111	0.998648	0.689894	0.694675	0.004474	0.000000	0.731477	0.104783	0.074945	0.158519	0.001479	0.057601	0.791622	0.314367	0.293568	0.000006	0.113514	0.000002	0.000111	0.005984	0.340727	0.817211	0.011784	0.026251	0.063950	0.753299	0.201021	0.787489	0.130498	0.851672	0.531851	0.221010	0.000007	0.637040	0.892475	0.219710	0.000021	0.307171	0.909386	0.206255	0.373772	0.370768
LEC1	0.064656	0.288858	0.567699	0.059095	0.137097	0.101824	0.605843	0.001416	0.001127	0.003900	0.156562	0.580181	0.579135	0.885982	0.042617	0.888568	0.684632	0.449114	0.531061	0.470597	0.338802	0.188753	0.972736	0.031254	0.002577	0.914255	0.149178	0.916113	0.324713	0.164758	0.539327	0.359604	0.103330	0.294848	0.928362	0.018552	0.520263	0.000000	0.000001	0.050931	0.000006	0.000554	0.038859	0.000003	0.000064	0.000005	0.000000	0.000002	0.203126	0.000000	0.000167	0.000002	0.000114	0.000217	0.044755	0.398949	0.757385	0.136233	0.377977	0.011018	0.734726	0.435502	0.283195	0.639102	0.000000	0.975476	0.007333	0.119042	0.227353	0.506720	0.013539	0.024681	0.781756	0.153045	0.200125	0.399037	0.544336	0.190547	0.757563	0.133952	0.944660	0.223988	0.713279	0.626083	0.087508	0.638067	0.415375	0.574373	0.054754	0.056593	0.416453	0.634323	0.349487	0.528211	0.129407	0.884827	0.875454	0.924317	0.019398	0.779341	0.678585	0.731477	0.000000	0.000087	0.904005	0.000598	0.854067	0.322050	0.075614	0.062622	0.000178	0.175265	0.335972	0.373668	0.617311	0.646211	0.001122	0.395540	0.000145	0.352215	0.670365	0.031807	0.404741	0.048221	0.000773	0.097016	0.778849	0.506882	0.620423	0.003424	0.084776	0.697246	0.830280	0.866594	0.076534	0.044940	0.175920	0.000020
LEC2	0.005443	0.406819	0.020626	0.105117	0.000399	0.873858	0.182552	0.000952	0.000083	0.000033	0.001615	0.405201	0.942210	0.144118	0.288995	0.670707	0.830645	0.283401	0.354397	0.119970	0.280570	0.415081	0.443364	0.002023	0.000867	0.015667	0.222704	0.322793	0.319030	0.567197	0.119031	0.524646	0.018863	0.023748	0.092974	0.694699	0.476146	0.000000	0.000000	0.000024	0.000001	0.000000	0.000095	0.000000	0.004696	0.000141	0.000000	0.000000	0.520096	0.000000	0.000000	0.000000	0.000000	0.000001	0.007461	0.199110	0.018726	0.896804	0.911571	0.011656	0.166732	0.536120	0.103955	0.036075	0.000000	0.529858	0.000033	0.006561	0.153143	0.952318	0.025238	0.040074	0.405947	0.210223	0.141009	0.379561	0.040715	0.372487	0.667948	0.097131	0.580412	0.204341	0.115076	0.695084	0.211057	0.546212	0.194888	0.287394	0.150876	0.223729	0.059400	0.013252	0.161286	0.218298	0.575830	0.766506	0.027132	0.368153	0.000240	0.000565	0.145388	0.104783	0.000087	0.000000	0.187303	0.000000	0.171950	0.907097	0.253550	0.007072	0.000000	0.064876	0.546192	0.066363	0.196309	0.028107	0.016341	0.899281	0.561850	0.137811	0.424241	0.046405	0.459009	0.725877	0.018082	0.634464	0.738176	0.195539	0.655673	0.027478	0.080098	0.011825	0.035411	0.510251	0.376204	0.652906	0.149496	0.003732
M1	0.125364	0.282328	0.091825	0.436734	0.065212	0.016598	0.045433	0.986886	0.911859	0.808369	0.632329	0.075523	0.010219	0.024519	0.000495	0.320278	0.050972	0.007991	0.125640	0.282179	0.937829	0.687152	0.656184	0.031093	0.454963	0.000400	0.222172	0.434870	0.677793	0.731579	0.829067	0.545147	0.438747	0.711560	0.792401	0.003186	0.007381	0.585572	0.787687	0.485614	0.472248	0.629112	0.907686	0.884352	0.557918	0.106021	0.416825	0.230915	0.032972	0.269157	0.306692	0.708269	0.593570	0.989737	0.131886	0.160516	0.078753	0.091865	0.997293	0.110723	0.382315	0.193750	0.708789	0.023106	0.709443	0.482537	0.675001	0.090210	0.927248	0.000265	0.073266	0.097944	0.137989	0.996380	0.170687	0.224539	0.056350	0.158128	0.162196	0.978860	0.323973	0.965588	0.704636	0.946009	0.530221	0.233567	0.663084	0.669734	0.857106	0.667190	0.842066	0.715699	0.456546	0.772729	0.784630	0.698459	0.673974	0.810534	0.799176	0.884458	0.374147	0.074945	0.904005	0.187303	0.000000	0.198077	0.009746	0.000935	0.541705	0.345221	0.353697	0.864090	0.545039	0.619396	0.351154	0.011941	0.925848	0.471592	0.065736	0.040065	0.044819	0.093166	0.126095	0.959269	0.279356	0.462477	0.082020	0.003441	0.533186	0.070101	0.151004	0.689747	0.000244	0.611149	0.153682	0.610013	0.307335	0.479891
M2	0.002928	0.315737	0.020649	0.015033	0.007103	0.688790	0.137240	0.002244	0.011232	0.001763	0.000075	0.005553	0.085964	0.286700	0.995018	0.897311	0.131084	0.664378	0.642899	0.008425	0.001699	0.000162	0.030224	0.099338	0.000000	0.126788	0.953348	0.238028	0.854571	0.188498	0.027081	0.388801	0.014816	0.164934	0.000808	0.184873	0.020388	0.000000	0.001185	0.040379	0.000068	0.000366	0.133220	0.000015	0.069778	0.088039	0.000126	0.000048	0.116328	0.000000	0.013572	0.000020	0.000000	0.000001	0.000000	0.783741	0.001347	0.415165	0.261427	0.000000	0.091022	0.002047	0.719998	0.013075	0.000000	0.588244	0.000000	0.000000	0.789390	0.047453	0.000000	0.000074	0.200289	0.442875	0.350264	0.518542	0.042396	0.021030	0.939007	0.000220	0.006802	0.407835	0.556980	0.579099	0.088063	0.242337	0.741387	0.807846	0.064498	0.569670	0.534554	0.393973	0.803228	0.120116	0.467128	0.038438	0.487568	0.124433	0.310789	0.739847	0.023964	0.158519	0.000598	0.000000	0.198077	0.000000	0.119665	0.046018	0.162460	0.276210	0.000000	0.118064	0.110607	0.093926	0.437242	0.031532	0.117404	0.493250	0.227754	0.060723	0.007198	0.000002	0.174159	0.069942	0.073271	0.000057	0.922719	0.059417	0.683432	0.000045	0.005835	0.060163	0.025256	0.155568	0.057371	0.702825	0.000011	0.000000
Mel_1	0.000000	0.000102	0.000000	0.000002	0.000000	0.000000	0.000000	0.002761	0.716502	0.006364	0.142608	0.000257	0.001319	0.000000	0.000000	0.009193	0.000270	0.000000	0.002469	0.102033	0.357635	0.158412	0.227861	0.000000	0.613728	0.051012	0.272729	0.191260	0.563729	0.735159	0.818992	0.507057	0.000055	0.036125	0.000000	0.000028	0.504409	0.038105	0.043902	0.481204	0.982175	0.836955	0.937425	0.016182	0.437920	0.566196	0.796276	0.683932	0.000012	0.627200	0.229429	0.112586	0.307999	0.013939	0.169291	0.759166	0.099693	0.594429	0.440924	0.600685	0.000000	0.487853	0.136080	0.000000	0.668249	0.021222	0.290869	0.139134	0.734169	0.000000	0.026485	0.249173	0.372257	0.324487	0.134422	0.713127	0.000000	0.044507	0.356175	0.776270	0.300749	0.341881	0.209095	0.276904	0.412596	0.037457	0.956968	0.539057	0.399606	0.229291	0.304877	0.606232	0.002089	0.000366	0.000170	0.000008	0.500060	0.775989	0.510280	0.963270	0.003180	0.001479	0.854067	0.171950	0.009746	0.119665	0.000000	0.000001	0.942889	0.196018	0.225340	0.000159	0.408198	0.000000	0.227728	0.000000	0.441140	0.481093	0.000000	0.098485	0.029420	0.325897	0.255777	0.917742	0.057723	0.556917	0.616433	0.206601	0.003245	0.374037	0.097963	0.159292	0.000000	0.341877	0.586549	0.407695	0.144083	0.086347
Mel_2	0.000171	0.054420	0.001179	0.000018	0.022304	0.012166	0.000009	0.009285	0.730865	0.070676	0.214767	0.000009	0.008663	0.000123	0.000045	0.001016	0.000064	0.000092	0.245289	0.266185	0.041777	0.056872	0.003486	0.059397	0.878873	0.024526	0.424503	0.457528	0.734821	0.261516	0.117235	0.014798	0.000140	0.009395	0.000264	0.000534	0.037546	0.315439	0.882162	0.946258	0.703771	0.107286	0.482368	0.185486	0.847104	0.059535	0.430214	0.346226	0.012187	0.474491	0.193364	0.482830	0.421824	0.016064	0.012673	0.314618	0.145303	0.890722	0.149719	0.018126	0.014863	0.000477	0.057861	0.000000	0.502906	0.588027	0.074188	0.026360	0.071073	0.000000	0.000306	0.098337	0.304950	0.030549	0.020292	0.185954	0.000171	0.595670	0.070621	0.721837	0.140489	0.157948	0.204559	0.018196	0.117871	0.159575	0.183794	0.092958	0.351370	0.023109	0.338183	0.456255	0.351315	0.078112	0.267184	0.174486	0.460110	0.861291	0.472189	0.554442	0.001626	0.057601	0.322050	0.907097	0.000935	0.046018	0.000001	0.000000	0.757672	0.419667	0.207734	0.067577	0.022759	0.063569	0.507812	0.000000	0.611421	0.381794	0.002716	0.182104	0.036249	0.017615	0.019757	0.702750	0.157206	0.006370	0.003648	0.000494	0.158203	0.225433	0.037736	0.076155	0.000000	0.091834	0.616907	0.010326	0.000764	0.021490
Memory B cells	0.514005	0.077871	0.783546	0.301381	0.596621	0.321107	0.432560	0.239196	0.070791	0.099774	0.872546	0.055069	0.985517	0.828615	0.351920	0.923730	0.316623	0.609368	0.543291	0.763308	0.948887	0.990007	0.368682	0.416595	0.392745	0.262023	0.130655	0.230747	0.072356	0.168241	0.897931	0.004240	0.736411	0.016078	0.985213	0.921942	0.215023	0.026191	0.022652	0.013323	0.005553	0.012670	0.016896	0.068217	0.022165	0.002320	0.009358	0.007813	0.543051	0.009720	0.026998	0.005158	0.177674	0.069050	0.811092	0.080403	0.428419	0.378510	0.127386	0.436104	0.877871	0.104454	0.455449	0.643165	0.059812	0.545877	0.331032	0.991062	0.240124	0.446106	0.324887	0.098306	0.334476	0.502911	0.661400	0.992641	0.714686	0.529586	0.408623	0.033919	0.724031	0.224770	0.573673	0.832552	0.525582	0.056799	0.557464	0.620367	0.341645	0.498325	0.133127	0.005714	0.917352	0.998138	0.013229	0.763001	0.757630	0.626330	0.350976	0.016467	0.867321	0.791622	0.075614	0.253550	0.541705	0.162460	0.942889	0.757672	0.000000	0.174845	0.858609	0.516147	0.620889	0.488797	0.565206	0.591745	0.553238	0.418219	0.858626	0.411292	0.912178	0.901840	0.258914	0.002839	0.247472	0.604751	0.121091	0.032083	0.905339	0.054348	0.220017	0.085616	0.889378	0.324934	0.185012	0.516128	0.061815	0.031352
Merkel	0.193048	0.118633	0.119408	0.205337	0.131261	0.166878	0.276961	0.991515	0.119820	0.623591	0.435808	0.918922	0.169366	0.405812	0.622275	0.390899	0.531967	0.254975	0.880337	0.485482	0.692737	0.610750	0.774110	0.256273	0.388487	0.363881	0.116468	0.810651	0.707750	0.308145	0.841721	0.345811	0.167670	0.510762	0.474667	0.228182	0.495354	0.009796	0.000003	0.993700	0.394943	0.267766	0.352915	0.050688	0.345915	0.126377	0.003940	0.119646	0.910573	0.324947	0.000022	0.012102	0.047205	0.048423	0.070985	0.458407	0.582642	0.439819	0.606462	0.241556	0.480084	0.961427	0.878741	0.231018	0.016918	0.629832	0.284952	0.423656	0.392021	0.268842	0.368773	0.002348	0.713521	0.343725	0.614497	0.848245	0.227315	0.789645	0.508703	0.804654	0.251021	0.714873	0.777963	0.967078	0.867054	0.279423	0.265566	0.487243	0.092329	0.378200	0.827488	0.915255	0.363294	0.424797	0.135425	0.607539	0.000008	0.776105	0.172653	0.303720	0.135275	0.314367	0.062622	0.007072	0.345221	0.276210	0.196018	0.419667	0.174845	0.000000	0.000983	0.146401	0.756341	0.122948	0.389538	0.283956	0.840667	0.964081	0.291718	0.003913	0.629729	0.929275	0.804160	0.611740	0.519030	0.930671	0.566900	0.812258	0.601851	0.052118	0.001989	0.372441	0.224982	0.598364	0.413146	0.803461	0.791137	0.143396
Mesenchymal.Fb	0.040458	0.279291	0.052765	0.168758	0.046264	0.892053	0.585346	0.004982	0.008083	0.003834	0.000459	0.016081	0.008110	0.624063	0.626925	0.450688	0.375619	0.851143	0.856833	0.041773	0.029375	0.004785	0.329781	0.273971	0.000004	0.135654	0.512001	0.509808	0.825831	0.148396	0.060718	0.309286	0.119297	0.693692	0.002327	0.031497	0.008718	0.000004	0.000469	0.043827	0.000718	0.000080	0.229901	0.000235	0.201146	0.072135	0.000164	0.000033	0.049608	0.000000	0.013314	0.000199	0.000001	0.000080	0.000000	0.566372	0.002423	0.659063	0.359041	0.000000	0.286917	0.002613	0.064917	0.038030	0.000000	0.429387	0.000000	0.000000	0.642119	0.140750	0.000000	0.000081	0.522228	0.281554	0.554632	0.420166	0.067937	0.010119	0.593952	0.000035	0.031057	0.152325	0.451430	0.158019	0.007907	0.106679	0.362884	0.198149	0.044800	0.269141	0.574489	0.269228	0.997644	0.240515	0.882058	0.530473	0.389845	0.026882	0.015536	0.670529	0.031608	0.293568	0.000178	0.000000	0.353697	0.000000	0.225340	0.207734	0.858609	0.000983	0.000000	0.153735	0.688882	0.323825	0.708353	0.060006	0.076157	0.925229	0.792674	0.005754	0.003300	0.000000	0.022181	0.699989	0.180685	0.000454	0.914997	0.058819	0.401071	0.000155	0.001853	0.066372	0.056852	0.572363	0.079275	0.218242	0.000607	0.000007
Mesenchymal.Fb.COCH	0.000000	0.016050	0.000060	0.000309	0.000005	0.015989	0.000009	0.001730	0.106712	0.000281	0.026543	0.003412	0.293535	0.000001	0.010887	0.007326	0.002133	0.000309	0.215845	0.272928	0.307003	0.329203	0.105554	0.000002	0.266872	0.417805	0.511231	0.445037	0.397291	0.818853	0.952637	0.573522	0.005447	0.003938	0.013441	0.172523	0.827719	0.055706	0.144620	0.859317	0.391214	0.811011	0.271578	0.000227	0.458482	0.989433	0.496157	0.472313	0.000157	0.741135	0.173716	0.055535	0.467706	0.118283	0.196357	0.937359	0.367236	0.369634	0.033618	0.224153	0.000088	0.726448	0.156502	0.007653	0.076670	0.000960	0.428224	0.776043	0.267589	0.031724	0.905154	0.925460	0.481256	0.198929	0.200713	0.933941	0.000000	0.051354	0.768452	0.559086	0.939412	0.465733	0.349469	0.789323	0.138621	0.107315	0.930394	0.089023	0.578417	0.307840	0.822380	0.518005	0.000243	0.005142	0.007614	0.007473	0.218012	0.406631	0.154334	0.474364	0.207039	0.000006	0.175265	0.064876	0.864090	0.118064	0.000159	0.067577	0.516147	0.146401	0.153735	0.000000	0.069631	0.000000	0.041686	0.020562	0.162649	0.724490	0.020801	0.655983	0.914017	0.437902	0.163946	0.899295	0.059095	0.167734	0.778431	0.892194	0.000011	0.890949	0.962094	0.015989	0.001234	0.143739	0.380664	0.323714	0.699066	0.416437
Mesenchymal.Fb.FGFBP2	0.000427	0.267452	0.689877	0.000001	0.311899	0.032253	0.000103	0.034978	0.100092	0.103186	0.181823	0.000492	0.028170	0.010101	0.133150	0.000001	0.000003	0.039527	0.056503	0.148944	0.000000	0.000000	0.000002	0.058063	0.572049	0.152356	0.750154	0.083754	0.957876	0.694887	0.285497	0.003568	0.000051	0.000062	0.421434	0.385963	0.539155	0.259794	0.067279	0.575690	0.049842	0.000177	0.948782	0.073784	0.060922	0.013096	0.254121	0.339438	0.128830	0.879884	0.046500	0.960239	0.411268	0.011975	0.080388	0.285338	0.469683	0.601761	0.471147	0.002993	0.151833	0.000956	0.000000	0.036015	0.657642	0.050728	0.711253	0.229061	0.000126	0.037966	0.056977	0.224460	0.732842	0.000003	0.003712	0.234504	0.085071	0.229308	0.933462	0.460651	0.266094	0.000025	0.000241	0.001276	0.000192	0.032332	0.000000	0.000038	0.745936	0.000074	0.000001	0.122869	0.029192	0.204823	0.451862	0.232223	0.492903	0.609108	0.082191	0.554811	0.277837	0.113514	0.335972	0.546192	0.545039	0.110607	0.408198	0.022759	0.620889	0.756341	0.688882	0.069631	0.000000	0.242749	0.491771	0.113413	0.830554	0.071753	0.605090	0.125926	0.424473	0.982526	0.712260	0.288451	0.003480	0.000012	0.595939	0.013978	0.034536	0.121841	0.539212	0.003470	0.121357	0.000000	0.098965	0.001906	0.000023	0.008212
