Gene	C	Z	Pval	FDR	Module
XBP1	0.0945305915662734	51.8638762626602	0.0	0.0	Female_HFC_M2
FZD3	0.0970144158442475	51.73061786489583	0.0	0.0	Female_HFC_M3
CNTN1	0.1000408262018838	51.39941582682971	0.0	0.0	Female_HFC_M4
EPHX3	0.0866909179285925	49.350045618003584	0.0	0.0	Female_HFC_M4
GCNT2	0.0911829393845393	49.22758578142736	0.0	0.0	Female_HFC_M3
CABLES1	0.092430599069406	48.34434193738893	0.0	0.0	Female_HFC_M1
TBX3	0.0917391776539568	47.68498267123696	0.0	0.0	Female_HFC_M2
DHCR7	0.0851598026558197	46.417254454966624	0.0	0.0	Female_HFC_M4
PCDH9	0.089864074460121	45.687958822092114	0.0	0.0	Female_HFC_M1
TUBB2B	0.0913515225082794	45.19784713010142	0.0	0.0	Female_HFC_M2
ABCA10	0.0877205062610927	44.82891368236884	0.0	0.0	Female_HFC_M2
CYLD	0.0832326280756379	44.58874262718621	0.0	0.0	Female_HFC_M2
GALM	0.0807057095573964	43.21599820328625	0.0	0.0	Female_HFC_M1
HDAC9	0.0837058866763714	43.09178825897361	0.0	0.0	Female_HFC_M1
COMTD1	0.0794345330697321	42.87831811572218	0.0	0.0	Female_HFC_M4
NINJ1	0.0800427069612271	42.52823748317123	0.0	0.0	Female_HFC_M2
LINC01473	0.079322622633812	41.63045070943102	0.0	0.0	Female_HFC_M3
WFDC2	0.0788045210511812	41.52106285979388	0.0	0.0	Female_HFC_M2
SNED1	0.0792804379915255	41.486690008925606	0.0	0.0	Female_HFC_M1
NOVA1	0.0820877732711371	41.4513655071556	0.0	0.0	Female_HFC_M1
MB21D2	0.0792271805864994	41.16757937927682	0.0	0.0	Female_HFC_M3
AC110023.1	0.0838476648990117	41.034992821033214	0.0	0.0	Female_HFC_M3
CAP2	0.0798008948513499	40.572572210738	0.0	0.0	Female_HFC_M3
DUSP8	0.0738240916012872	39.82540271254849	0.0	0.0	Female_HFC_M2
VEGFC	0.0801416207500673	39.75101806572607	0.0	0.0	Female_HFC_M2
TANK	0.0736508828463694	39.481422421832654	0.0	0.0	Female_HFC_M3
RAPH1	0.0713556633941059	38.05534341958069	0.0	0.0	Female_HFC_M3
YEATS2	0.0727718986559635	37.57078289902873	3.225401689423767e-309	6.785289479972965e-309	Female_HFC_M3
PTPN4	0.0710322655239783	37.30755364562151	6.18930202778633e-305	1.2924718940377338e-304	Female_HFC_M1
PLEKHA1	0.0684081215618478	36.70581603173947	2.9491664200131827e-295	6.1136004619251375e-295	Female_HFC_M1
GPR137B	0.0677619704843889	36.34005966171971	1.8860953227973685e-289	3.881529504887338e-289	Female_HFC_M3
ADD3	0.0680362482308984	36.27977325296733	1.6863659998731127e-288	3.4455247767191644e-288	Female_HFC_M3
RALGPS1	0.0639290521610117	33.02609237112465	1.7148015868151252e-239	3.4296031736302505e-239	Female_HFC_M4
FBLN2	0.0612749119121755	30.90278206486399	5.4798114529456864e-210	1.0659359264634077e-209	Female_HFC_M2
MPZL2	0.056905084014853	30.56599394625888	1.733351804455126e-205	3.348788520171808e-205	Female_HFC_M4
PREP	0.0575762526375885	30.300135760998938	5.708168579578846e-202	1.0953512679732379e-201	Female_HFC_M3
SEMA6A-AS1	0.0569443775714977	29.88881599818963	1.3750335980065053e-196	2.620869408280856e-196	Female_HFC_M3
LINC00958	0.057281948909563	29.79281420256769	2.42025971096806e-195	4.5823583860995275e-195	Female_HFC_M3
WNK2	0.0570242450239509	29.67924281411995	7.115407748795505e-194	1.338262119641009e-193	Female_HFC_M4
TMEM159	0.0533175044066923	29.49525019497569	1.6562347048403288e-191	3.09454379062272e-191	Female_HFC_M4
LMO1	0.0583035474380316	29.353333122707934	1.0832848722211791e-189	2.010803292227548e-189	Female_HFC_M2
SLC8A2	0.0565648866354281	28.15105123470107	1.1632086193413923e-174	2.1451379733308794e-174	Female_HFC_M2
H1F0	0.051985335194231	28.145448131041764	1.3621963443528396e-174	2.49589523739488e-174	Female_HFC_M3
ABCD3	0.0498165010188855	26.547837941989105	1.3600738557657493e-155	2.444689715427043e-155	Female_HFC_M3
PAX8-AS1	0.0517567145788565	26.22494756487473	6.902600906395966e-152	1.2329173946015435e-151	Female_HFC_M2
PPP1R15B	0.0479547748580844	26.010778661051276	1.870027969860781e-149	3.319299646502887e-149	Female_HFC_M2
AC090825.1	0.0467014039482373	24.024169974099035	7.774089258117498e-128	1.371330030624453e-127	Female_HFC_M1
RUNDC3B	0.0451868306070809	23.748071371841885	5.751636823410537e-125	1.0021256796617134e-124	Female_HFC_M3
FBXO17	0.0431662979273919	23.43454256365056	9.502229243051432e-122	1.645507990869882e-121	Female_HFC_M1
AL139260.1	0.0439486578218166	22.9563749593586	6.362729193374699e-117	1.0951606611626754e-116	Female_HFC_M2
SLC38A9	0.0437032862677021	22.730234792094656	1.125641426996721e-114	1.9257961763076432e-114	Female_HFC_M3
DPP6	0.0471992096842271	22.220024579676547	1.0997482676759011e-109	1.859098262023547e-109	Female_HFC_M2
SKAP2	0.0416566663284577	20.95749467578653	8.015272217143207e-98	1.3311914091629654e-97	Female_HFC_M2
OSGIN2	0.038972322802077	20.66249060636253	3.768728081460637e-95	6.222783576365238e-95	Female_HFC_M3
PSAP	0.0375243887644464	20.10826025454099	3.1238489216537683e-90	5.128168171963413e-90	Female_HFC_M2
RHOU	0.0363159967163527	19.519369067695283	3.7580307495677086e-85	6.098747045012739e-85	Female_HFC_M1
Z94721.1	0.0359245082766135	18.8048744507263	3.444256271372303e-79	5.46463006184209e-79	Female_HFC_M3
KAT2B	0.0368468588613919	18.688467158408677	3.072669585771308e-78	4.847989790883619e-78	Female_HFC_M3
NOD1	0.0363682430034621	18.489299174768348	1.2590283487023872e-76	1.975491994649049e-76	Female_HFC_M3
CATSPER2	0.0339950446294513	17.832149688523927	1.989132023111436e-71	3.1039202998002625e-71	Female_HFC_M3
BEND7	0.032471303047767	17.572180153281966	2.0120327114943092e-69	3.122498852810841e-69	Female_HFC_M4
SFT2D2	0.0323312543802427	17.432975842582415	2.3184457512264072e-68	3.5784706160233675e-68	Female_HFC_M3
DCBLD2	0.0325787875734369	17.185953419017572	1.6916936940141944e-66	2.596978427567736e-66	Female_HFC_M4
SOX2-OT	0.032767203614335	17.129228850049696	4.4918793610628214e-66	6.858568486784093e-66	Female_HFC_M1
GPC3	0.0313474963304834	16.672744870037	1.0343627706147236e-62	1.5709038869228958e-62	Female_HFC_M1
IL17RD	0.0310498298815618	16.295183149794582	5.339165445019256e-60	8.065547799922708e-60	Female_HFC_M1
MYO5C	0.0316521720906067	16.24894140351726	1.1362729427185506e-59	1.707415427153801e-59	Female_HFC_M4
TCF7	0.0291071321401526	15.694632643043237	8.229634943102071e-56	1.223673467979575e-55	Female_HFC_M1
ST6GALNAC3	0.0301238100200579	15.684142190908554	9.708421772628744e-56	1.4360373872013352e-55	Female_HFC_M1
ATP1A1-AS1	0.0282172626267863	15.377100055314836	1.165795426886146e-53	1.7154709908583703e-53	Female_HFC_M1
FSIP2-AS1	0.0293140067796732	14.819974670949843	5.441273880537244e-50	7.884294806492741e-50	Female_HFC_M2
AL355612.1	0.0280213024516063	14.593924397319125	1.5350832696339995e-48	2.2018366089699792e-48	Female_HFC_M3
AL031602.2	0.0275699006071317	14.468757006050332	9.544533515874848e-48	1.362134431411285e-47	Female_HFC_M2
MAP3K7CL	0.0290210509047794	14.31535822478726	8.772885219204633e-47	1.245749701127058e-46	Female_HFC_M3
CBX6	0.026373147281799	14.145281843119845	9.985745094415317e-46	1.4109211974198755e-45	Female_HFC_M1
AC051619.6	0.0272677950714631	14.08827227723697	2.2419896479370785e-45	3.1521042574956945e-45	Female_HFC_M2
PRKAB2	0.0261860100305438	13.974759347431936	1.1113181279815241e-44	1.5547504844667624e-44	Female_HFC_M3
TCTN3	0.0258016899755742	13.47382756342622	1.1149974683401819e-41	1.5522513774931944e-41	Female_HFC_M1
CD40	0.0242764442152412	13.259290217201649	1.9932548441257982e-40	2.734707129138776e-40	Female_HFC_M2
AFMID	0.0241075565889829	12.893867581447076	2.436848200190437e-38	3.295547089781353e-38	Female_HFC_M1
INPP4A	0.0243160071943221	12.495732870417909	3.9383532661128366e-36	5.2759072055473846e-36	Female_HFC_M3
NUP205	0.0225843278024785	12.035065105973038	1.1622528797630687e-33	1.5424290553865026e-33	Female_HFC_M3
DENND1B	0.022643383639903	11.879214778524949	7.589323244906431e-33	9.978554636821418e-33	Female_HFC_M3
CDHR3	0.0232508150788393	11.71830214180029	5.135492300426481e-32	6.659725174982286e-32	Female_HFC_M1
TRANK1	0.0225239473077577	11.48145932310473	8.174868490855143e-31	1.0553012051831184e-30	Female_HFC_M1
PLEKHH1	0.0217080004825403	11.247706059607737	1.1884680603209044e-29	1.5272621227653252e-29	Female_HFC_M4
MAK	0.0200952156706359	10.323799717151031	2.7501201021098144e-25	3.502395107619674e-25	Female_HFC_M1
HDAC7	0.019288504651916	10.168736840972038	1.367157435378524e-24	1.7333603198549144e-24	Female_HFC_M3
MAGI1-AS1	0.0189731898066575	10.014859260839655	6.557421901987426e-24	8.27692364517524e-24	Female_HFC_M3
SDC3	0.0176110132405798	9.464053088895149	1.4811640369286829e-21	1.8289155934249825e-21	Female_HFC_M1
KLHL8	0.017326471957856	9.337412588795702	4.9358475057029234e-21	6.042158153532889e-21	Female_HFC_M1
NEK4	0.0180332743954261	9.3226578845402	5.6730864420577874e-21	6.914834976585458e-21	Female_HFC_M1
DGCR8	0.01769816865843	9.30569505289337	6.6559391152610465e-21	8.078148327923665e-21	Female_HFC_M3
SLC16A7	0.0170928112006667	8.853374600001974	4.245603775490449e-19	5.1308573286778205e-19	Female_HFC_M1
FBXL18	0.0171493080812664	8.725712239554815	1.3225525575059906e-18	1.5848309127919888e-18	Female_HFC_M3
CCDC148	0.0161657119536543	8.552213079374006	6.03752998724328e-18	7.144410484904548e-18	Female_HFC_M1
AL138689.2	0.0159371350008763	8.343699360021093	3.600094933576227e-17	4.207518358582916e-17	Female_HFC_M1
PMM2	0.0153270339357668	8.293521700438848	5.497193490307897e-17	6.398372751014109e-17	Female_HFC_M4
TTC13	0.0162993627598935	8.243824991426708	8.3395529809443e-17	9.667073659543596e-17	Female_HFC_M3
GNPAT	0.0157076674153181	8.211162211043119	1.0952885391683941e-16	1.2644794517228615e-16	Female_HFC_M3
SMIM12	0.0140735482783487	7.706628514562863	6.459257024217627e-15	7.39689110837825e-15	Female_HFC_M4
ITGA9	0.0144984543413263	7.689833849182344	7.366311153299298e-15	8.401736415811247e-15	Female_HFC_M1
HACL1	0.0135976949417031	7.277350510148341	1.7021995569775145e-13	1.925994717855036e-13	Female_HFC_M1
PDK1	0.0135115697814347	7.221778330843307	2.5656034238520083e-13	2.891394334817342e-13	Female_HFC_M2
ANKRD46	0.0136213197354155	7.188185993026267	3.2828891150831337e-13	3.6851403505281036e-13	Female_HFC_M3
LIPE-AS1	0.0117522046997346	6.219307141971653	2.4967748750038147e-10	2.7590819630392353e-10	Female_HFC_M1
STK35	0.0106290260190655	5.6945359641428	6.1853954527063695e-09	6.808729878172902e-09	Female_HFC_M1
DNAAF5	0.0100558615451714	5.292649029190657	6.027857679749746e-08	6.609697224127133e-08	Female_HFC_M3
GNE	0.010206915200289	5.196450479595023	1.0156483959057957e-07	1.109400555527869e-07	Female_HFC_M1
SBF1	0.0072176566990568	3.818872629120882	6.703147892199313e-05	7.129940080092153e-05	Female_HFC_M4
MICALL2	0.0061679727979592	3.2423143481170986	0.0005928158380799	0.00061670219053	Female_HFC_M4
TIMM21	0.0046276173551221	2.538291904589914	0.0055697514125403	0.0057105032532904	Female_HFC_M1
CCL18	0.950972686688422	343.70982933310063	0.0	0.0	Male_Mac-DC_M1
CFD	0.7580705945898567	273.6751127993788	0.0	0.0	Male_Mac-DC_M1
DAB2	0.6717160917092418	249.35967987965023	0.0	0.0	Male_Mac-DC_M1
FAM20A	0.714699146235449	232.94568570690583	0.0	0.0	Male_Mac-DC_M1
CRADD	0.7108918980354417	222.8109888918753	0.0	0.0	Male_Mac-DC_M1
LRRC4C	0.6894804324255668	218.17228440868945	0.0	0.0	Male_Mac-DC_M1
ZNF331	0.6025760678689988	212.5109296321733	0.0	0.0	Male_Mac-DC_M1
SEMA6B	0.5793269591700017	200.24927866033607	0.0	0.0	Male_Mac-DC_M1
PRMT9	0.5836914475160707	192.77942103938452	0.0	0.0	Male_Mac-DC_M1
EPB41L3	0.5443383535505458	191.90486500864316	0.0	0.0	Male_Mac-DC_M1
ENPP2	0.5927555166056734	185.31330936165065	0.0	0.0	Male_Mac-DC_M1
USP37	0.4119772308245883	141.02896319730502	0.0	0.0	Male_Mac-DC_M1
TMEM184C	0.3064771765485585	100.2626562358419	0.0	0.0	Male_Mac-DC_M1
RALGAPA2	0.2791785834229001	89.27253520599054	0.0	0.0	Male_Mac-DC_M1
AC104695.4	0.2713865199047781	84.48582461964659	0.0	0.0	Male_Mac-DC_M1
HSPBAP1	0.2073508113249803	73.294446651976	0.0	0.0	Male_Mac-DC_M1
ADGRG6	0.238192224905514	72.69806337685087	0.0	0.0	Male_Mac-DC_M1
MYLK	0.1983487528480249	59.81796694906186	0.0	0.0	Male_Mac-DC_M1
TAGLN	0.2082065245977064	56.54785400836995	0.0	0.0	Male_Mac-DC_M1
S100A9	0.9098175646464012	1920.178307568659	0.0	0.0	Male_KC_M1
KRT13	0.9085236230235266	1892.7309899370327	0.0	0.0	Male_KC_M1
KRT15	0.8741920274160384	1841.3575503027023	0.0	0.0	Male_KC_M3
PTN	0.8177780199841109	1735.501892110576	0.0	0.0	Male_KC_M4
FABP5	0.8114075768052849	1718.0063186371688	0.0	0.0	Male_KC_M1
KRT6A	0.8039816429654316	1685.4743883345568	0.0	0.0	Male_KC_M1
PDZRN4	0.841367509296549	1682.6607098996226	0.0	0.0	Male_KC_M1
SERPINB3	0.8120813157570963	1681.453964272261	0.0	0.0	Male_KC_M1
CXCL14	0.8053766275329977	1648.8000393981424	0.0	0.0	Male_KC_M3
PI3	0.7900906679432076	1623.5848856452888	0.0	0.0	Male_KC_M1
KRTDAP	0.7653375303177542	1595.852982724321	0.0	0.0	Male_KC_M1
RHCG	0.7495680683154962	1547.206983079195	0.0	0.0	Male_KC_M1
SERPINB4	0.7597601747120108	1534.6133936229874	0.0	0.0	Male_KC_M1
SPRR2A	0.7500622500339271	1514.50710708219	0.0	0.0	Male_KC_M1
SPRR1B	0.7097856848519859	1482.4612093780495	0.0	0.0	Male_KC_M1
SPRR2E	0.7366446415517159	1403.2744675239394	0.0	0.0	Male_KC_M1
TMPRSS11D	0.6712977583490942	1376.447079764929	0.0	0.0	Male_KC_M1
P3H2	0.6619978284227068	1358.6914862787487	0.0	0.0	Male_KC_M3
CRABP2	0.6386741562726931	1336.999593411419	0.0	0.0	Male_KC_M1
H19	0.6840430661159879	1321.56813243419	0.0	0.0	Male_KC_M3
AC010343.3	0.7125325077621029	1306.002687717236	0.0	0.0	Male_KC_M3
IGFBP3	0.614831706783489	1278.7463347813075	0.0	0.0	Male_KC_M3
FLG2	0.726371671129387	1274.1086194302354	0.0	0.0	Male_KC_M1
WFDC2	0.6399926791573398	1268.3641858204664	0.0	0.0	Male_KC_M1
LINC00867	0.6192227188965186	1261.8815919678964	0.0	0.0	Male_KC_M1
IVL	0.6187202755284044	1249.4416615223106	0.0	0.0	Male_KC_M1
LOR	0.709269986099828	1241.3593893186176	0.0	0.0	Male_KC_M1
SPRR2D	0.614741118050094	1204.996564926487	0.0	0.0	Male_KC_M1
CD24	0.5972280864781853	1204.8891929864665	0.0	0.0	Male_KC_M1
SAT1	0.5907474075054092	1184.6146259022055	0.0	0.0	Male_KC_M3
AC018742.1	0.6084432745939482	1174.031705668831	0.0	0.0	Male_KC_M3
HAS1	0.611354793063634	1159.791636617675	0.0	0.0	Male_KC_M3
AC005165.1	0.5976656762237869	1138.7255854864034	0.0	0.0	Male_KC_M1
C10orf99	0.5544625555516509	1127.6476357030667	0.0	0.0	Male_KC_M1
DPP6	0.5695701509921666	1126.9114687249298	0.0	0.0	Male_KC_M1
KLK7	0.5539092716396865	1088.4598273370227	0.0	0.0	Male_KC_M1
A2ML1	0.5445968975314277	1076.6095715922686	0.0	0.0	Male_KC_M1
PTPRD	0.5757416286042082	1040.9339694341036	0.0	0.0	Male_KC_M3
SERPINB13	0.5279563461943914	1019.9788214808824	0.0	0.0	Male_KC_M1
EDN1	0.4961384195515078	1001.6730096575974	0.0	0.0	Male_KC_M3
SPRR1A	0.4964868602572865	987.3365215826032	0.0	0.0	Male_KC_M1
SULT2B1	0.4824313832354608	987.1859925336933	0.0	0.0	Male_KC_M1
SERPINA12	0.5085100430135936	978.7766911610904	0.0	0.0	Male_KC_M5
GLTP	0.4663736746556238	962.9725498600258	0.0	0.0	Male_KC_M1
CHCHD10	0.4608694414900265	957.791183293736	0.0	0.0	Male_KC_M1
LRMP	0.4730351297952869	945.7697352084418	0.0	0.0	Male_KC_M1
IGFL2	0.4771537570043953	932.935472971448	0.0	0.0	Male_KC_M4
LUCAT1	0.476797872243874	929.9308264730346	0.0	0.0	Male_KC_M3
RNF144B	0.4571016747476157	916.1290992582706	0.0	0.0	Male_KC_M3
NTRK2	0.4680986105650194	903.5973869788542	0.0	0.0	Male_KC_M3
LINC01698	0.4916068827371736	898.0078712831576	0.0	0.0	Male_KC_M2
MAP1B	0.4550405490793437	879.5049871487422	0.0	0.0	Male_KC_M5
GJB2	0.4293625328966143	878.2950497825461	0.0	0.0	Male_KC_M1
NDUFA4L2	0.431295538139569	872.946492670937	0.0	0.0	Male_KC_M3
KRT31	0.4359992691566004	871.7634764153762	0.0	0.0	Male_KC_M3
PDE4B	0.4299560848505409	858.172070642353	0.0	0.0	Male_KC_M3
AKR1B10	0.4193817635689979	857.8558924531908	0.0	0.0	Male_KC_M1
SULT1E1	0.4290092685824629	834.3012926552249	0.0	0.0	Male_KC_M2
FOXC1	0.4141994812049329	819.5141024268873	0.0	0.0	Male_KC_M4
MOXD1	0.4365216744164438	811.3013829626472	0.0	0.0	Male_KC_M4
KLK11	0.4027004542416454	811.188623803501	0.0	0.0	Male_KC_M1
PCSK5	0.4129622447327724	799.7397695298413	0.0	0.0	Male_KC_M3
NEDD9	0.4111607686767253	797.4650145077961	0.0	0.0	Male_KC_M3
PYDC1	0.4105306659598222	789.4675581843607	0.0	0.0	Male_KC_M1
KLK8	0.3855679028168104	787.309590445191	0.0	0.0	Male_KC_M1
PDE8B	0.4211792517430155	784.7500814748375	0.0	0.0	Male_KC_M2
PRSS3	0.379452176632772	780.8718541686154	0.0	0.0	Male_KC_M1
SLC25A48	0.4277778354737991	780.0916352172931	0.0	0.0	Male_KC_M3
KLK10	0.386506013424354	777.5622494180503	0.0	0.0	Male_KC_M1
HMGA2	0.4198478926823819	777.0047664048545	0.0	0.0	Male_KC_M4
SUSD4	0.3995978128986239	775.6186395619741	0.0	0.0	Male_KC_M4
GPX3	0.3890736684090102	766.8501005822646	0.0	0.0	Male_KC_M1
SMIM5	0.3773448388964865	757.8588677112168	0.0	0.0	Male_KC_M1
ELF3	0.3846736084242234	745.9996763303786	0.0	0.0	Male_KC_M1
GBP6	0.3771657547057406	735.0339645216143	0.0	0.0	Male_KC_M1
SERPINB12	0.370024281577769	731.1255144705857	0.0	0.0	Male_KC_M1
GDPD2	0.3517128969625384	725.2864175866202	0.0	0.0	Male_KC_M3
GDA	0.4040976362906167	719.6824868597075	0.0	0.0	Male_KC_M1
HS3ST1	0.3627756676204837	718.4775897121999	0.0	0.0	Male_KC_M1
TPM1	0.3613131566750418	717.6168135826051	0.0	0.0	Male_KC_M4
LINC00632	0.3559723520898448	715.8250552402973	0.0	0.0	Male_KC_M3
BGN	0.361603661050462	715.2106570511874	0.0	0.0	Male_KC_M3
ZFP36L2	0.3513512305890853	712.8650585656248	0.0	0.0	Male_KC_M3
TMEM40	0.3486627498406827	710.7267174272541	0.0	0.0	Male_KC_M1
GRIN2A	0.3896683672062651	687.0953429275437	0.0	0.0	Male_KC_M3
IL1RN	0.3354919251131754	678.4596053891225	0.0	0.0	Male_KC_M1
TGM3	0.3660306812648378	672.791045300271	0.0	0.0	Male_KC_M1
BASP1	0.3330528721182519	670.77472977256	0.0	0.0	Male_KC_M3
AC007952.4	0.3670415831189259	666.35232139888	0.0	0.0	Male_KC_M5
LINC02457	0.3817483226500127	659.8218257443391	0.0	0.0	Male_KC_M3
ATP10B	0.3467668843567885	644.1317314145804	0.0	0.0	Male_KC_M1
SGK1	0.3069295024733645	628.0817802453167	0.0	0.0	Male_KC_M3
DNMBP	0.3087122910533652	620.6714465258212	0.0	0.0	Male_KC_M3
LIPN	0.3225948447705266	619.5889770308339	0.0	0.0	Male_KC_M1
KRT78	0.3179868786401274	619.5805861660839	0.0	0.0	Male_KC_M1
PLAT	0.3404149816212811	614.4912376083772	0.0	0.0	Male_KC_M1
BMERB1	0.3285811864666352	613.7532307984441	0.0	0.0	Male_KC_M4
TMEM45B	0.3068456550821685	601.858820231734	0.0	0.0	Male_KC_M1
TGM1	0.3144033985133945	600.7676750328426	0.0	0.0	Male_KC_M1
GSTA3	0.296075227543798	592.0119271470523	0.0	0.0	Male_KC_M1
ANKRD37	0.2999226473181309	587.3983573643726	0.0	0.0	Male_KC_M3
AMIGO2	0.3012009037358701	581.9172000026487	0.0	0.0	Male_KC_M4
PITX1	0.288300624317891	572.6650900718682	0.0	0.0	Male_KC_M1
ABTB2	0.2872714084036128	563.0964375038615	0.0	0.0	Male_KC_M3
ADAMTSL3	0.3032611519774638	555.213971311462	0.0	0.0	Male_KC_M3
OAF	0.2704060075522708	550.0113566594259	0.0	0.0	Male_KC_M1
SPINK6	0.3100845385330382	540.5046766486666	0.0	0.0	Male_KC_M3
GFRA1	0.2975514995437136	539.4313057542532	0.0	0.0	Male_KC_M4
AC044810.2	0.3030761563066633	537.8052443485387	0.0	0.0	Male_KC_M1
LINC01956	0.2915361193922826	531.6729465679967	0.0	0.0	Male_KC_M3
KCNQ5	0.281878755949707	519.3504201713528	0.0	0.0	Male_KC_M4
MARCKSL1	0.2543541619150193	514.0695617845411	0.0	0.0	Male_KC_M3
GLUL	0.2533321882277185	510.2682513689863	0.0	0.0	Male_KC_M2
NELL2	0.296531025732745	505.69265977211296	0.0	0.0	Male_KC_M3
CKB	0.2497877923986889	505.6069589604618	0.0	0.0	Male_KC_M3
NDRG4	0.2539200512926238	501.2620688510938	0.0	0.0	Male_KC_M1
SLC25A25	0.2494750106215305	497.0381781594776	0.0	0.0	Male_KC_M1
BICDL2	0.2516450948062755	494.3253233897496	0.0	0.0	Male_KC_M1
RAB11FIP1	0.25140131673596	491.49073573814206	0.0	0.0	Male_KC_M1
AL442163.1	0.3152261934309545	490.0739139641538	0.0	0.0	Male_KC_M3
PPM1L	0.2495930095915906	485.0382985082634	0.0	0.0	Male_KC_M2
LIPM	0.2630861011881182	484.5771235883534	0.0	0.0	Male_KC_M1
DAPK2	0.2514947119344092	481.42420031108446	0.0	0.0	Male_KC_M4
GRHL1	0.2424436564123107	477.0762573443833	0.0	0.0	Male_KC_M1
ENDOU	0.2452932598030064	474.92411872169015	0.0	0.0	Male_KC_M1
CCN2	0.279223409646977	469.5282735004292	0.0	0.0	Male_KC_M4
CYP3A5	0.2379464747653854	467.8774716756057	0.0	0.0	Male_KC_M3
MEIS2	0.2432805684178999	467.8581550208633	0.0	0.0	Male_KC_M2
MRPS30-DT	0.2426326222614729	457.134595920438	0.0	0.0	Male_KC_M5
AP000561.1	0.2652864918343075	456.3495269696256	0.0	0.0	Male_KC_M4
RERG	0.2482918015025891	455.56122015313065	0.0	0.0	Male_KC_M2
ERBB4	0.2559946083330696	452.22977916900174	0.0	0.0	Male_KC_M5
AADAC	0.22961070896193	446.0498681472012	0.0	0.0	Male_KC_M1
EDIL3	0.2344483354031364	443.07253290161486	0.0	0.0	Male_KC_M4
PCP4L1	0.2241325147006999	438.20318458530846	0.0	0.0	Male_KC_M1
HSD17B13	0.2259231685357296	438.1584440526842	0.0	0.0	Male_KC_M3
WNT16	0.235437371697054	433.7285210009684	0.0	0.0	Male_KC_M3
GULP1	0.2326917225662834	428.80890483725847	0.0	0.0	Male_KC_M2
FRMD6-AS2	0.2128065018741616	426.8314149851437	0.0	0.0	Male_KC_M3
SLC1A5	0.2117266736965315	425.5596693315531	0.0	0.0	Male_KC_M2
GLI2	0.2356552081768964	418.2356913609247	0.0	0.0	Male_KC_M3
LBH	0.2336695357909946	415.4353062964453	0.0	0.0	Male_KC_M4
MUC15	0.2072357732888316	414.5951930062981	0.0	0.0	Male_KC_M1
COL23A1	0.2338048924738087	409.08582159026525	0.0	0.0	Male_KC_M4
ARHGAP30	0.2037393106139639	402.7036296346422	0.0	0.0	Male_KC_M1
AC008403.3	0.2052698849987325	401.0527105626797	0.0	0.0	Male_KC_M1
TBX3	0.2050479869289687	400.9383365339626	0.0	0.0	Male_KC_M2
TRIM16	0.1966105836488189	394.3776544071503	0.0	0.0	Male_KC_M1
SLIT2	0.2177738671417443	391.3575217822571	0.0	0.0	Male_KC_M3
AGPAT4	0.2151534023076722	389.69745606626594	0.0	0.0	Male_KC_M4
SNCAIP	0.2047859268572285	387.1620414151406	0.0	0.0	Male_KC_M2
RGS2	0.2041326259237039	387.1122114669085	0.0	0.0	Male_KC_M3
KLF7	0.2002725543637767	386.4030317234004	0.0	0.0	Male_KC_M2
ACAA2	0.1984462359528465	384.7787932427668	0.0	0.0	Male_KC_M4
ITM2A	0.2033374612330922	381.7909586449934	0.0	0.0	Male_KC_M3
ADCY2	0.2072265674219763	379.6968111998986	0.0	0.0	Male_KC_M3
